,State,Date,countyFIPS,StateFIPS,Cases,Death,Population,new_cases,new_deaths,Normalized cases,Normalized deaths,Log normalized cases,Log normalized deaths
0,AK,2020-01-23,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
1,AK,2020-01-24,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
2,AK,2020-01-25,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
3,AK,2020-01-26,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
4,AK,2020-01-27,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
5,AK,2020-01-28,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
6,AK,2020-01-29,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
7,AK,2020-01-30,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
8,AK,2020-01-31,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
9,AK,2020-02-01,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
10,AK,2020-02-02,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
11,AK,2020-02-03,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
12,AK,2020-02-04,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
13,AK,2020-02-05,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
14,AK,2020-02-06,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
15,AK,2020-02-07,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
16,AK,2020-02-08,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
17,AK,2020-02-09,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
18,AK,2020-02-10,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
19,AK,2020-02-11,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
20,AK,2020-02-12,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
21,AK,2020-02-13,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
22,AK,2020-02-14,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
23,AK,2020-02-15,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
24,AK,2020-02-16,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
25,AK,2020-02-17,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
26,AK,2020-02-18,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
27,AK,2020-02-19,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
28,AK,2020-02-20,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
29,AK,2020-02-21,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
30,AK,2020-02-22,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
31,AK,2020-02-23,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
32,AK,2020-02-24,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
33,AK,2020-02-25,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
34,AK,2020-02-26,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
35,AK,2020-02-27,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
36,AK,2020-02-28,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
37,AK,2020-02-29,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
38,AK,2020-03-01,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
39,AK,2020-03-02,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
40,AK,2020-03-03,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
41,AK,2020-03-04,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
42,AK,2020-03-05,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
43,AK,2020-03-06,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
44,AK,2020-03-07,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
45,AK,2020-03-08,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
46,AK,2020-03-09,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
47,AK,2020-03-10,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
48,AK,2020-03-11,62340,58,0,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
49,AK,2020-03-12,62340,58,1,0,731545,1.0,0.0,0.1366969906157516,0.0,0.0,0.0
50,AK,2020-03-13,62340,58,1,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
51,AK,2020-03-14,62340,58,1,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
52,AK,2020-03-15,62340,58,1,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
53,AK,2020-03-16,62340,58,3,0,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
54,AK,2020-03-17,62340,58,6,0,731545,3.0,0.0,0.4100909718472548,0.0,0.0,0.0
55,AK,2020-03-18,62340,58,6,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
56,AK,2020-03-19,62340,58,9,0,731545,3.0,0.0,0.4100909718472548,0.0,0.0,0.0
57,AK,2020-03-20,62340,58,9,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
58,AK,2020-03-21,62340,58,9,0,731545,0.0,0.0,0.0,0.0,0.0,0.0
59,AK,2020-03-22,62340,58,23,0,731545,14.0,0.0,1.9137578686205223,0.0,0.649068779605352,0.0
60,AK,2020-03-23,62340,58,36,0,731545,13.0,0.0,1.7770608780047705,0.0,0.57496080745163,0.0
61,AK,2020-03-24,62340,58,42,0,731545,6.0,0.0,0.8201819436945096,0.0,0.0,0.0
62,AK,2020-03-25,62340,58,59,0,731545,17.0,0.0,2.323848840467777,0.0,0.8432247940463095,0.0
63,AK,2020-03-26,62340,58,69,0,731545,10.0,0.0,1.366969906157516,0.0,0.31259654298413914,0.0
64,AK,2020-03-27,62340,58,85,1,731545,16.0,1.0,2.1871518498520257,0.1366969906157516,0.7826001722298747,0.0
65,AK,2020-03-28,62340,58,102,1,731545,17.0,0.0,2.323848840467777,0.0,0.8432247940463095,0.0
66,AK,2020-03-29,62340,58,114,2,731545,12.0,1.0,1.6403638873890192,0.1366969906157516,0.4949180997780937,0.0
67,AK,2020-03-30,62340,58,119,2,731545,5.0,0.0,0.683484953078758,0.0,0.0,0.0
68,AK,2020-03-31,62340,58,133,2,731545,14.0,0.0,1.9137578686205223,0.0,0.649068779605352,0.0
69,AK,2020-04-01,62340,58,142,2,731545,9.0,0.0,1.2302729155417642,0.0,0.20723602732631266,0.0
70,AK,2020-04-02,62340,58,146,2,731545,4.0,0.0,0.5467879624630064,0.0,0.0,0.0
71,AK,2020-04-03,62340,58,157,2,731545,11.0,0.0,1.5036668967732676,0.0,0.40790672278846396,0.0
72,AK,2020-04-04,62340,58,171,4,731545,14.0,2.0,1.9137578686205223,0.2733939812315032,0.649068779605352,0.0
73,AK,2020-04-05,62340,58,185,6,731545,14.0,2.0,1.9137578686205223,0.2733939812315032,0.649068779605352,0.0
74,AK,2020-04-06,62340,58,191,6,731545,6.0,0.0,0.8201819436945096,0.0,0.0,0.0
75,AK,2020-04-07,62340,58,213,6,731545,22.0,0.0,3.007333793546535,0.0,1.1010539033484092,0.0
76,AK,2020-04-08,62340,58,225,7,731545,12.0,1.0,1.6403638873890192,0.1366969906157516,0.4949180997780937,0.0
77,AK,2020-04-09,62340,58,235,7,731545,10.0,0.0,1.366969906157516,0.0,0.31259654298413914,0.0
78,AK,2020-04-10,62340,58,246,7,731545,11.0,0.0,1.5036668967732676,0.0,0.40790672278846396,0.0
79,AK,2020-04-11,62340,58,257,8,731545,11.0,1.0,1.5036668967732676,0.1366969906157516,0.40790672278846396,0.0
80,AK,2020-04-12,62340,58,272,8,731545,15.0,0.0,2.050454859236274,0.0,0.7180616510923035,0.0
81,AK,2020-04-13,62340,58,277,8,731545,5.0,0.0,0.683484953078758,0.0,0.0,0.0
82,AK,2020-04-14,62340,58,285,9,731545,8.0,1.0,1.0935759249260129,0.1366969906157516,0.0894529916699294,0.0
83,AK,2020-04-15,62340,58,293,9,731545,8.0,0.0,1.0935759249260129,0.0,0.0894529916699294,0.0
84,AK,2020-04-16,62340,58,300,9,731545,7.0,0.0,0.9568789343102612,0.0,0.0,0.0
85,AK,2020-04-17,62340,58,309,9,731545,9.0,0.0,1.2302729155417642,0.0,0.20723602732631266,0.0
86,AK,2020-04-18,62340,58,314,9,731545,5.0,0.0,0.683484953078758,0.0,0.0,0.0
87,AK,2020-04-19,62340,58,319,9,731545,5.0,0.0,0.683484953078758,0.0,0.0,0.0
88,AK,2020-04-20,62340,58,321,9,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
89,AK,2020-04-21,62340,58,329,9,731545,8.0,0.0,1.0935759249260129,0.0,0.0894529916699294,0.0
90,AK,2020-04-22,62340,58,335,9,731545,6.0,0.0,0.8201819436945096,0.0,0.0,0.0
91,AK,2020-04-23,62340,58,337,9,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
92,AK,2020-04-24,62340,58,339,9,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
93,AK,2020-04-25,62340,58,339,9,731545,0.0,0.0,0.0,0.0,0.0,0.0
94,AK,2020-04-26,62340,58,341,9,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
95,AK,2020-04-27,62340,58,345,9,731545,4.0,0.0,0.5467879624630064,0.0,0.0,0.0
96,AK,2020-04-28,62340,58,351,9,731545,6.0,0.0,0.8201819436945096,0.0,0.0,0.0
97,AK,2020-04-29,62340,58,355,9,731545,4.0,0.0,0.5467879624630064,0.0,0.0,0.0
98,AK,2020-04-30,62340,58,355,9,731545,0.0,0.0,0.0,0.0,0.0,0.0
99,AK,2020-05-01,62340,58,364,9,731545,9.0,0.0,1.2302729155417642,0.0,0.20723602732631266,0.0
100,AK,2020-05-02,62340,58,365,9,731545,1.0,0.0,0.1366969906157516,0.0,0.0,0.0
101,AK,2020-05-03,62340,58,368,9,731545,3.0,0.0,0.4100909718472548,0.0,0.0,0.0
102,AK,2020-05-04,62340,58,370,9,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
103,AK,2020-05-05,62340,58,371,9,731545,1.0,0.0,0.1366969906157516,0.0,0.0,0.0
104,AK,2020-05-06,62340,58,372,10,731545,1.0,1.0,0.1366969906157516,0.1366969906157516,0.0,0.0
105,AK,2020-05-07,62340,58,374,10,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
106,AK,2020-05-08,62340,58,377,10,731545,3.0,0.0,0.4100909718472548,0.0,0.0,0.0
107,AK,2020-05-09,62340,58,378,10,731545,1.0,0.0,0.1366969906157516,0.0,0.0,0.0
108,AK,2020-05-10,62340,58,379,10,731545,1.0,0.0,0.1366969906157516,0.0,0.0,0.0
109,AK,2020-05-11,62340,58,381,10,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
110,AK,2020-05-12,62340,58,383,10,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
111,AK,2020-05-13,62340,58,383,10,731545,0.0,0.0,0.0,0.0,0.0,0.0
112,AK,2020-05-14,62340,58,387,10,731545,4.0,0.0,0.5467879624630064,0.0,0.0,0.0
113,AK,2020-05-15,62340,58,387,10,731545,0.0,0.0,0.0,0.0,0.0,0.0
114,AK,2020-05-16,62340,58,387,10,731545,0.0,0.0,0.0,0.0,0.0,0.0
115,AK,2020-05-17,62340,58,396,10,731545,9.0,0.0,1.2302729155417642,0.0,0.20723602732631266,0.0
116,AK,2020-05-18,62340,58,399,10,731545,3.0,0.0,0.4100909718472548,0.0,0.0,0.0
117,AK,2020-05-19,62340,58,399,10,731545,0.0,0.0,0.0,0.0,0.0,0.0
118,AK,2020-05-20,62340,58,401,10,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
119,AK,2020-05-21,62340,58,401,10,731545,0.0,0.0,0.0,0.0,0.0,0.0
120,AK,2020-05-22,62340,58,403,10,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
121,AK,2020-05-23,62340,58,407,10,731545,4.0,0.0,0.5467879624630064,0.0,0.0,0.0
122,AK,2020-05-24,62340,58,407,10,731545,0.0,0.0,0.0,0.0,0.0,0.0
123,AK,2020-05-25,62340,58,408,10,731545,1.0,0.0,0.1366969906157516,0.0,0.0,0.0
124,AK,2020-05-26,62340,58,410,10,731545,2.0,0.0,0.2733939812315032,0.0,0.0,0.0
125,AK,2020-05-27,62340,58,411,10,731545,1.0,0.0,0.1366969906157516,0.0,0.0,0.0
126,AK,2020-05-28,62340,58,424,10,731545,13.0,0.0,1.7770608780047705,0.0,0.57496080745163,0.0
127,AK,2020-05-29,62340,58,429,10,731545,5.0,0.0,0.683484953078758,0.0,0.0,0.0
128,AK,2020-05-30,62340,58,433,10,731545,4.0,0.0,0.5467879624630064,0.0,0.0,0.0
129,AK,2020-05-31,62340,58,459,10,731545,26.0,0.0,3.554121756009541,0.0,1.2681079880115753,0.0
130,AK,2020-06-01,62340,58,466,10,731545,7.0,0.0,0.9568789343102612,0.0,0.0,0.0
131,AK,2020-06-02,62340,58,486,10,731545,20.0,0.0,2.733939812315032,0.0,1.0057437235440845,0.0
132,AK,2020-06-03,62340,58,504,10,731545,18.0,0.0,2.4605458310835284,0.0,0.9003832078862579,0.0
133,AK,2020-06-04,62340,58,512,10,731545,8.0,0.0,1.0935759249260129,0.0,0.0894529916699294,0.0
134,AK,2020-06-05,62340,58,523,10,731545,11.0,0.0,1.5036668967732676,0.0,0.40790672278846396,0.0
135,AK,2020-06-06,62340,58,535,10,731545,12.0,0.0,1.6403638873890192,0.0,0.4949180997780937,0.0
136,AK,2020-06-07,62340,58,543,10,731545,8.0,0.0,1.0935759249260129,0.0,0.0894529916699294,0.0
137,AK,2020-06-08,62340,58,562,10,731545,19.0,0.0,2.5972428216992802,0.0,0.9544504291565338,0.0
138,AK,2020-06-09,62340,58,572,11,731545,10.0,1.0,1.366969906157516,0.1366969906157516,0.31259654298413914,0.0
139,AK,2020-06-10,62340,58,592,11,731545,20.0,0.0,2.733939812315032,0.0,1.0057437235440845,0.0
140,AK,2020-06-11,62340,58,609,11,731545,17.0,0.0,2.323848840467777,0.0,0.8432247940463095,0.0
141,AK,2020-06-12,62340,58,624,12,731545,15.0,1.0,2.050454859236274,0.1366969906157516,0.7180616510923035,0.0
142,AK,2020-06-13,62340,58,651,12,731545,27.0,0.0,3.690818746625293,0.0,1.3058483159944223,0.0
143,AK,2020-06-14,62340,58,660,12,731545,9.0,0.0,1.2302729155417642,0.0,0.20723602732631266,0.0
144,AK,2020-06-15,62340,58,663,12,731545,3.0,0.0,0.4100909718472548,0.0,0.0,0.0
145,AK,2020-06-16,62340,58,675,12,731545,12.0,0.0,1.6403638873890192,0.0,0.4949180997780937,0.0
146,AK,2020-06-17,62340,58,695,12,731545,20.0,0.0,2.733939812315032,0.0,1.0057437235440845,0.0
147,AK,2020-06-18,62340,58,707,12,731545,12.0,0.0,1.6403638873890192,0.0,0.4949180997780937,0.0
148,AK,2020-06-19,62340,58,720,12,731545,13.0,0.0,1.7770608780047705,0.0,0.57496080745163,0.0
149,AK,2020-06-20,62340,58,741,12,731545,21.0,0.0,2.8706368029307834,0.0,1.0545338877135164,0.0
150,AK,2020-06-21,62340,58,752,12,731545,11.0,0.0,1.5036668967732676,0.0,0.40790672278846396,0.0
151,AK,2020-06-22,62340,58,758,12,731545,6.0,0.0,0.8201819436945096,0.0,0.0,0.0
152,AK,2020-06-23,62340,58,758,12,731545,0.0,0.0,0.0,0.0,0.0,0.0
153,AK,2020-06-24,62340,58,758,12,731545,0.0,0.0,0.0,0.0,0.0,0.0
154,AK,2020-06-25,62340,58,783,12,731545,25.0,0.0,3.41742476539379,0.0,1.2288872748582942,0.0
155,AK,2020-06-26,62340,58,825,12,731545,42.0,0.0,5.741273605861567,0.0,1.7476810682734616,0.0
156,AK,2020-06-27,62340,58,825,12,731545,0.0,0.0,0.0,0.0,0.0,0.0
157,AK,2020-06-28,62340,58,866,12,731545,41.0,0.0,5.604576615245816,0.0,1.7235835166944014,0.0
158,AK,2020-06-29,62340,58,890,12,731545,24.0,0.0,3.2807277747780383,0.0,1.188065280338039,0.0
159,AK,2020-06-30,62340,58,922,12,731545,32.0,0.0,4.374303699704051,0.0,1.47574735278982,0.0
160,AK,2020-07-01,62340,58,957,12,731545,35.0,0.0,4.784394671551306,0.0,1.5653595114795071,0.0
161,AK,2020-07-02,62340,58,992,12,731545,35.0,0.0,4.784394671551306,0.0,1.5653595114795071,0.0
162,AK,2020-07-03,62340,58,1034,12,731545,42.0,0.0,5.741273605861567,0.0,1.7476810682734616,0.0
163,AK,2020-07-04,62340,58,1078,12,731545,44.0,0.0,6.01466758709307,0.0,1.7942010839083546,0.0
164,AK,2020-07-05,62340,58,1105,12,731545,27.0,0.0,3.690818746625293,0.0,1.3058483159944223,0.0
165,AK,2020-07-06,62340,58,1133,12,731545,28.0,0.0,3.8275157372410447,0.0,1.3422159601652972,0.0
166,AK,2020-07-07,62340,58,1148,12,731545,15.0,0.0,2.050454859236274,0.0,0.7180616510923035,0.0
167,AK,2020-07-08,62340,58,1186,12,731545,38.0,0.0,5.1944856433985604,0.0,1.647597609716479,0.0
168,AK,2020-07-09,62340,58,1229,12,731545,43.0,0.0,5.877970596477319,0.0,1.7712115656836558,0.0
169,AK,2020-07-10,62340,58,1279,12,731545,50.0,0.0,6.83484953078758,0.0,1.9220344554182396,0.0
170,AK,2020-07-11,62340,58,1338,12,731545,59.0,0.0,8.065122446329344,0.0,2.087548893895813,0.0
171,AK,2020-07-12,62340,58,1417,12,731545,79.0,0.0,10.799062258644376,0.0,2.379459302457115,0.0
172,AK,2020-07-13,62340,58,1470,12,731545,53.0,0.0,7.244940502634834,0.0,1.9803033635422151,0.0
173,AK,2020-07-14,62340,58,1546,17,731545,76.0,5.0,10.388971286797121,0.683484953078758,2.3407447902764242,0.0
174,AK,2020-07-15,62340,58,1589,17,731545,43.0,0.0,5.877970596477319,0.0,1.7712115656836558,0.0
175,AK,2020-07-16,62340,58,1641,17,731545,52.0,0.0,7.108243512019082,0.0,1.9612551685715207,0.0
176,AK,2020-07-17,62340,58,1683,17,731545,42.0,0.0,5.741273605861567,0.0,1.7476810682734616,0.0
177,AK,2020-07-18,62340,58,1842,18,731545,159.0,1.0,21.734821507904503,0.1366969906157516,3.0789156522103247,0.0
178,AK,2020-07-19,62340,58,1939,18,731545,97.0,0.0,13.259608089727905,0.0,2.5847224284934764,0.0
179,AK,2020-07-20,62340,58,1949,18,731545,10.0,0.0,1.366969906157516,0.0,0.31259654298413914,0.0
180,AK,2020-07-21,62340,58,2041,18,731545,92.0,0.0,12.576123136649146,0.0,2.5318000270391336,0.0
181,AK,2020-07-22,62340,58,2130,19,731545,89.0,1.0,12.16603216480189,0.1366969906157516,2.4986478197222333,0.0
182,AK,2020-07-23,62340,58,2192,19,731545,62.0,0.0,8.4752134181766,0.0,2.137145835035185,0.0
183,AK,2020-07-24,62340,58,2248,19,731545,56.0,0.0,7.655031474482089,0.0,2.035363140725243,0.0
184,AK,2020-07-25,62340,58,2338,20,731545,90.0,1.0,12.302729155417644,0.1366969906157516,2.5098211203203586,0.0
185,AK,2020-07-26,62340,58,2524,20,731545,186.0,0.0,25.425640254529796,0.0,3.2357581237032944,0.0
186,AK,2020-07-27,62340,58,2622,21,731545,98.0,1.0,13.396305080343657,0.1366969906157516,2.5949789286606655,0.0
187,AK,2020-07-28,62340,58,2729,22,731545,107.0,1.0,14.62657799588542,0.1366969906157516,2.6828402844519994,0.0
188,AK,2020-07-29,62340,58,2797,22,731545,68.0,0.0,9.295395361871108,0.0,2.2295191551662,0.0
189,AK,2020-07-30,62340,58,2878,23,731545,81.0,1.0,11.07245623987588,0.1366969906157516,2.4044606046625323,0.0
190,AK,2020-07-31,62340,58,2878,23,731545,0.0,0.0,0.0,0.0,0.0,0.0
191,AK,2020-08-01,62340,58,3136,24,731545,258.0,1.0,35.26782357886391,0.1366969906157516,3.562971034911711,0.0
192,AK,2020-08-02,62340,58,3280,24,731545,144.0,0.0,19.684366648668227,0.0,2.979824749566094,0.0
193,AK,2020-08-03,62340,58,3341,25,731545,61.0,1.0,8.338516427560847,0.1366969906157516,2.1208853141634045,0.0
194,AK,2020-08-04,62340,58,3394,25,731545,53.0,0.0,7.244940502634834,0.0,1.9803033635422151,0.0
195,AK,2020-08-05,62340,58,3448,25,731545,54.0,0.0,7.381637493250586,0.0,1.9989954965543677,0.0
196,AK,2020-08-06,62340,58,3483,25,731545,35.0,0.0,4.784394671551306,0.0,1.5653595114795071,0.0
197,AK,2020-08-07,62340,58,3536,25,731545,53.0,0.0,7.244940502634834,0.0,1.9803033635422151,0.0
198,AK,2020-08-08,62340,58,3613,26,731545,77.0,1.0,10.525668277412873,0.1366969906157516,2.3538168718437773,0.0
199,AK,2020-08-09,62340,58,3711,26,731545,98.0,0.0,13.396305080343657,0.0,2.5949789286606655,0.0
200,AK,2020-08-10,62340,58,3774,26,731545,63.0,0.0,8.611910408792351,0.0,2.153146176381626,0.0
201,AK,2020-08-11,62340,58,3819,26,731545,45.0,0.0,6.151364577708822,0.0,1.8166739397604132,0.0
202,AK,2020-08-12,62340,58,3879,26,731545,60.0,0.0,8.201819436945096,0.0,2.104356012212194,0.0
203,AK,2020-08-13,62340,58,3961,27,731545,82.0,1.0,11.209153230491632,0.1366969906157516,2.4167306972543465,0.0
204,AK,2020-08-14,62340,58,4071,27,731545,110.0,0.0,15.036668967732675,0.0,2.7104918157825098,0.0
205,AK,2020-08-15,62340,58,4155,28,731545,84.0,1.0,11.482547211723134,0.1366969906157516,2.440828248833407,0.0
206,AK,2020-08-16,62340,58,4258,28,731545,103.0,0.0,14.079790033422416,0.0,2.6447404382197295,0.0
207,AK,2020-08-17,62340,58,4308,28,731545,50.0,0.0,6.83484953078758,0.0,1.9220344554182396,0.0
208,AK,2020-08-18,62340,58,4370,29,731545,62.0,1.0,8.4752134181766,0.1366969906157516,2.137145835035185,0.0
209,AK,2020-08-19,62340,58,4437,29,731545,67.0,0.0,9.158698371255356,0.0,2.2147040693810593,0.0
210,AK,2020-08-20,62340,58,4519,29,731545,82.0,0.0,11.209153230491632,0.0,2.4167306972543465,0.0
211,AK,2020-08-21,62340,58,4587,30,731545,68.0,1.0,9.295395361871108,0.1366969906157516,2.2295191551662,0.0
212,AK,2020-08-22,62340,58,4676,31,731545,89.0,1.0,12.16603216480189,0.1366969906157516,2.4986478197222333,0.0
213,AK,2020-08-23,62340,58,4740,32,731545,64.0,1.0,8.748607399408103,0.1366969906157516,2.168894533349765,0.0
214,AK,2020-08-24,62340,58,4808,32,731545,68.0,0.0,9.295395361871108,0.0,2.2295191551662,0.0
215,AK,2020-08-25,62340,58,4841,36,731545,33.0,4.0,4.511000690319802,0.5467879624630064,1.5065190114565736,0.0
216,AK,2020-08-26,62340,58,4893,37,731545,52.0,1.0,7.108243512019082,0.1366969906157516,1.9612551685715207,0.0
217,AK,2020-08-27,62340,58,4971,37,731545,78.0,0.0,10.662365268028624,0.0,2.3667202766796853,0.0
218,AK,2020-08-28,62340,58,5088,37,731545,117.0,0.0,15.993547902042936,0.0,2.7721853847878495,0.0
219,AK,2020-08-29,62340,58,5180,37,731545,92.0,0.0,12.576123136649146,0.0,2.5318000270391336,0.0
220,AK,2020-08-30,62340,58,5225,37,731545,45.0,0.0,6.151364577708822,0.0,1.8166739397604132,0.0
221,AK,2020-08-31,62340,58,5262,37,731545,37.0,0.0,5.057788652782809,0.0,1.6209293626343177,0.0
222,AK,2020-09-01,62340,58,5296,39,731545,34.0,2.0,4.647697680935554,0.2733939812315032,1.5363719746062547,0.0
223,AK,2020-09-02,62340,58,5363,39,731545,67.0,0.0,9.158698371255356,0.0,2.2147040693810593,0.0
224,AK,2020-09-03,62340,58,5465,40,731545,102.0,1.0,13.943093042806664,0.1366969906157516,2.6349842632743647,0.0
225,AK,2020-09-04,62340,58,5585,40,731545,120.0,0.0,16.40363887389019,0.0,2.7975031927721394,0.0
226,AK,2020-09-05,62340,58,5678,42,731545,93.0,2.0,12.712820127264898,0.2733939812315032,2.5426109431433495,0.0
227,AK,2020-09-06,62340,58,5764,42,731545,86.0,0.0,11.755941192954637,0.0,2.464358746243601,0.0
228,AK,2020-09-07,62340,58,5797,42,731545,33.0,0.0,4.511000690319802,0.0,1.5065190114565736,0.0
229,AK,2020-09-08,62340,58,5832,42,731545,35.0,0.0,4.784394671551306,0.0,1.5653595114795071,0.0
230,AK,2020-09-09,62340,58,5895,42,731545,63.0,0.0,8.611910408792351,0.0,2.153146176381626,0.0
231,AK,2020-09-10,62340,58,6019,42,731545,124.0,0.0,16.9504268363532,0.0,2.8302930155951302,0.0
232,AK,2020-09-11,62340,58,6112,43,731545,93.0,1.0,12.712820127264898,0.1366969906157516,2.5426109431433495,0.0
233,AK,2020-09-12,62340,58,6215,44,731545,103.0,1.0,14.079790033422416,0.1366969906157516,2.6447404382197295,0.0
234,AK,2020-09-13,62340,58,6277,44,731545,62.0,0.0,8.4752134181766,0.0,2.137145835035185,0.0
235,AK,2020-09-14,62340,58,6351,44,731545,74.0,0.0,10.115577305565617,0.0,2.314076543194263,0.0
236,AK,2020-09-15,62340,58,6393,44,731545,42.0,0.0,5.741273605861567,0.0,1.7476810682734616,0.0
237,AK,2020-09-16,62340,58,6443,44,731545,50.0,0.0,6.83484953078758,0.0,1.9220344554182396,0.0
238,AK,2020-09-17,62340,58,6548,44,731545,105.0,0.0,14.353184014653916,0.0,2.6639718001476167,0.0
239,AK,2020-09-18,62340,58,6657,45,731545,109.0,1.0,14.899971977116923,0.1366969906157516,2.701359332219237,0.0
240,AK,2020-09-19,62340,58,6742,45,731545,85.0,0.0,11.619244202338885,0.0,2.45266270648041,0.0
241,AK,2020-09-20,62340,58,6835,45,731545,93.0,0.0,12.712820127264898,0.0,2.5426109431433495,0.0
242,AK,2020-09-21,62340,58,6905,45,731545,70.0,0.0,9.568789343102612,0.0,2.2585066920394525,0.0
243,AK,2020-09-22,62340,58,6949,45,731545,44.0,0.0,6.01466758709307,0.0,1.7942010839083546,0.0
244,AK,2020-09-23,62340,58,7002,45,731545,53.0,0.0,7.244940502634834,0.0,1.9803033635422151,0.0
245,AK,2020-09-24,62340,58,7130,46,731545,128.0,1.0,17.497214798816206,0.1366969906157516,2.8620417139097105,0.0
246,AK,2020-09-25,62340,58,7252,52,731545,122.0,6.0,16.677032855121695,0.8201819436945096,2.81403249472335,0.0
247,AK,2020-09-26,62340,58,7364,52,731545,112.0,0.0,15.310062948964179,0.0,2.728510321285188,0.0
248,AK,2020-09-27,62340,58,7478,56,731545,114.0,4.0,15.583456930195682,0.5467879624630064,2.746209898384589,0.0
249,AK,2020-09-28,62340,58,7594,56,731545,116.0,0.0,15.856850911427186,0.0,2.763601641096458,0.0
250,AK,2020-09-29,62340,58,7720,56,731545,126.0,0.0,17.223820817584702,0.0,2.8462933569415716,0.0
251,AK,2020-09-30,62340,58,7823,56,731545,103.0,0.0,14.079790033422416,0.0,2.6447404382197295,0.0
252,AK,2020-10-01,62340,58,7947,57,731545,124.0,1.0,16.9504268363532,0.1366969906157516,2.8302930155951302,0.0
